Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1964","1964","kg/ha","33799","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1964","1964","t","16139000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1965","1965","ha","503000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1965","1965","kg/ha","37111.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1965","1965","t","18667008","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1966","1966","ha","597300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1966","1966","kg/ha","37350.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1966","1966","t","22309408","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1967","1967","ha","649500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1967","1967","kg/ha","33844.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1967","1967","t","21982208","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1968","1968","ha","503800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1968","1968","kg/ha","37036.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1968","1968","t","18659008","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1969","1969","ha","540700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1969","1969","kg/ha","40634.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1969","1969","t","21971008","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1970","1970","ha","620000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1970","1970","kg/ha","42531.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1970","1970","t","26369504","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1971","1971","ha","636000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1971","1971","kg/ha","36426.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1971","1971","t","23167008","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1972","1972","ha","552400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1972","1972","kg/ha","36139.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1972","1972","t","19963408","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1973","1973","ha","533400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1973","1973","kg/ha","37396.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1973","1973","t","19947104","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1974","1974","ha","645500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1974","1974","kg/ha","37041.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1974","1974","t","23910496","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1975","1975","ha","672818","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1975","1975","kg/ha","31571.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1975","1975","t","21242000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1976","1976","ha","699830","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1976","1976","kg/ha","36504.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1976","1976","t","25546640","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1977","1977","ha","787827","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1977","1977","kg/ha","37473.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1977","1977","t","29522960","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1978","1978","ha","822500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1978","1978","kg/ha","36567.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1978","1978","t","30076608","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1979","1979","ha","752500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1979","1979","kg/ha","36313","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1979","1979","t","27325504","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1980","1980","ha","718500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1980","1980","kg/ha","38271","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1980","1980","t","27497696","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1981","1981","ha","824700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1981","1981","kg/ha","39237.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1981","1981","t","32359408","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1982","1982","ha","946700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1982","1982","kg/ha","38639.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1982","1982","t","36579696","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1983","1983","ha","911700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1983","1983","kg/ha","35684.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1983","1983","t","32533504","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1984","1984","ha","896500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1984","1984","kg/ha","38245.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1984","1984","t","34287296","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1985","1985","ha","903600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1985","1985","kg/ha","35568.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1985","1985","t","32139600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1986","1986","ha","779800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1986","1986","kg/ha","35722.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1986","1986","t","27856304","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1987","1987","ha","762000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1987","1987","kg/ha","57228.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1987","1987","t","43608000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1988","1988","ha","841600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1988","1988","kg/ha","39245.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1988","1988","t","33028800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1989","1989","ha","876900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1989","1989","kg/ha","42166.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1989","1989","t","36975696","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1990","1990","ha","854300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1990","1990","kg/ha","41547","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1990","1990","t","35493600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1991","1991","ha","883800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1991","1991","kg/ha","40720.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1991","1991","t","35988704","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1992","1992","ha","896100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1992","1992","kg/ha","43371.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1992","1992","t","38864896","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1993","1993","ha","884600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1993","1993","kg/ha","43023.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1993","1993","t","38058896","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1994","1994","ha","962800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1994","1994","kg/ha","46143.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1994","1994","t","44427000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1995","1995","ha","1009000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1995","1995","kg/ha","46747.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1995","1995","t","47168400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1996","1996","ha","963100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1996","1996","kg/ha","46962.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1996","1996","t","45229700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1997","1997","ha","964500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1997","1997","kg/ha","43544.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1997","1997","t","41998400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1998","1998","ha","1056200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1998","1998","kg/ha","50278.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1998","1998","t","53104200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","1999","1999","ha","1155100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","1999","1999","kg/ha","47780.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","1999","1999","t","55191100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2000","2000","ha","1009800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2000","2000","kg/ha","45882.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2000","2000","t","46332600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2001","2001","ha","960800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2001","2001","kg/ha","45385.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2001","2001","t","43606300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2002","2002","ha","999700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2002","2002","kg/ha","48056","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2002","2002","t","48041600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2003","2003","ha","1099600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2003","2003","kg/ha","47340.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2003","2003","t","52055800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2004","2004","ha","1074500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2004","2004","kg/ha","50088.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2004","2004","t","53820000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2005","2005","ha","966400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2005","2005","kg/ha","48886.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2005","2005","t","47244100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2006","2006","ha","907300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2006","2006","kg/ha","49229","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2006","2006","t","44665500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2007","2007","ha","1028800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2007","2007","kg/ha","53209.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2007","2007","t","54741600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2008","2008","ha","1241300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2008","2008","kg/ha","51494.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2008","2008","t","63920000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2009","2009","ha","1029400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2009","2009","kg/ha","48616.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2009","2009","t","50045400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2010","2010","ha","942800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2010","2010","kg/ha","52368.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2010","2010","t","49372900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2011","2011","ha","987700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2011","2011","kg/ha","55997.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2011","2011","t","55308500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2012","2012","ha","1057600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2012","2012","kg/ha","55216.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2012","2012","t","58397000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2013","2013","ha","1172352","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2013","2013","kg/ha","57542.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2013","2013","t","67460094","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2014","2014","ha","1140492","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2014","2014","kg/ha","55087.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2014","2014","t","62826458","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2015","2015","ha","1131476","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","57873.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2015","2015","t","65482334","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2016","2016","ha","1217508","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","61997.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2016","2016","t","75482253","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2017","2017","ha","1341781","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","62106.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2017","2017","t","83332740","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2018","2018","ha","1101946","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","60959.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2018","2018","t","67173975","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2019","2019","ha","1039769","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","63840.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2019","2019","t","66379581","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2020","2020","ha","1165030","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","69534.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2020","2020","t","81009261","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2021","2021","ha","1260291","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","70341.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2021","2021","t","88650593","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2022","2022","ha","1318837","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","66711.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2022","2022","t","87981135","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2023","2023","ha","1180280","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","74251.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2023","2023","t","87637669","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","01802","Sugar cane","2024","2024","ha","1193092","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","70602.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","01802","Sugar cane","2024","2024","t","84235451","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1961","1961","ha","4639000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1961","1961","kg/ha","822.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1961","1961","t","3814000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1962","1962","ha","4923000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1962","1962","kg/ha","817.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1962","1962","t","4026000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1963","1963","ha","5022000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1963","1963","kg/ha","830.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1963","1963","t","4170000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1964","1964","ha","5019000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1964","1964","kg/ha","829.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1964","1964","t","4162000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1965","1965","ha","5318000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1965","1965","kg/ha","863.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1965","1965","t","4590000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1966","1966","ha","5155000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1966","1966","kg/ha","759.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1966","1966","t","3916000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1967","1967","ha","5344000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1967","1967","kg/ha","811","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1967","1967","t","4334000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1968","1968","ha","5983000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1968","1968","kg/ha","1072.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1968","1968","t","6418000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1969","1969","ha","6160000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1969","1969","kg/ha","1074.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1969","1969","t","6618000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1970","1970","ha","6229000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1970","1970","kg/ha","1171","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1970","1970","t","7294000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1971","1971","ha","5977609","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1971","1971","kg/ha","1083.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1971","1971","t","6475693","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1972","1972","ha","5797000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1972","1972","kg/ha","1188.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1972","1972","t","6890851","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1973","1973","ha","5970649","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1973","1973","kg/ha","1246.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1973","1973","t","7442570","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1974","1974","ha","6112691","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1974","1974","kg/ha","1248","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1974","1974","t","7628503","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1975","1975","ha","5812310","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1975","1975","kg/ha","1320.2","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1975","1975","t","7673440","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1976","1976","ha","6110599","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1976","1976","kg/ha","1422.2","A","Official value",""
